date,equity
2024-08-23,99629.3
2024-08-26,99629.3
2024-08-27,99629.3
2024-08-28,99629.3
2024-08-29,99629.3
2024-08-30,99629.3
2024-09-03,99629.3
2024-09-04,99629.3
2024-09-05,99629.3
2024-09-06,99629.3
2024-09-09,99629.3
2024-09-10,99629.3
2024-09-11,99629.3
2024-09-12,99629.3
2024-09-13,99656.21
2024-09-16,99651.11
2024-09-17,99651.11
2024-09-18,99651.11
2024-09-19,99651.11
2024-09-20,99646.09
2024-09-23,99664.51
2024-09-24,99680.98
2024-09-25,99661.27
2024-09-26,99661.27
2024-09-27,99661.27
2024-09-30,99661.27
2024-10-01,99661.27
2024-10-02,99661.27
2024-10-03,99661.27
2024-10-04,99661.27
2024-10-07,99661.27
2024-10-08,99661.27
2024-10-09,99661.27
2024-10-10,99661.27
2024-10-11,99661.27
2024-10-14,99661.27
2024-10-15,99661.27
2024-10-16,99661.27
2024-10-17,99661.27
2024-10-18,99661.27
2024-10-21,99661.27
2024-10-22,99661.27
2024-10-23,99661.27
2024-10-24,99661.27
2024-10-25,99661.27
2024-10-28,99661.27
2024-10-29,99661.27
2024-10-30,99661.27
2024-10-31,99661.27
2024-11-01,99661.27
2024-11-04,99661.27
2024-11-05,99661.27
2024-11-06,99661.27
2024-11-07,99712.9
2024-11-08,99709.67
2024-11-11,99729.07
2024-11-12,99713.81
2024-11-13,99720.23
2024-11-14,99709.51
2024-11-15,99709.51
2024-11-18,99709.51
2024-11-19,99709.51
2024-11-20,99709.51
2024-11-21,99709.51
2024-11-22,99709.51
2024-11-25,99709.51
2024-11-26,99727.61
2024-11-27,99734.38
2024-11-29,99734.38
2024-12-02,99734.38
2024-12-03,99734.38
2024-12-04,99734.38
2024-12-05,99734.38
2024-12-06,99734.38
2024-12-09,99687.61
2024-12-10,99685.99
2024-12-11,99685.99
2024-12-12,99644.72
2024-12-13,99640.78
2024-12-16,99640.78
2024-12-17,99640.78
2024-12-18,99640.78
2024-12-19,99640.78
2024-12-20,99640.78
2024-12-23,99640.78
2024-12-24,99640.78
2024-12-26,99640.78
2024-12-27,99640.78
2024-12-30,99640.78
2024-12-31,99640.78
2025-01-02,99640.78
2025-01-03,99640.78
2025-01-06,99640.78
2025-01-07,99640.78
2025-01-08,99640.78
2025-01-10,99640.78
2025-01-13,99640.78
2025-01-14,99640.78
2025-01-15,99640.78
2025-01-16,99619.85
2025-01-17,99682.74
2025-01-21,99671.85
2025-01-22,99658.81
2025-01-23,99658.81
2025-01-24,99658.81
2025-01-27,99658.81
2025-01-28,99658.81
2025-01-29,99658.81
2025-01-30,99658.81
2025-01-31,99658.81
2025-02-03,99658.81
2025-02-04,99658.81
2025-02-05,99658.81
2025-02-06,99658.81
2025-02-07,99658.81
2025-02-10,99658.81
2025-02-11,99658.81
2025-02-12,99658.81
2025-02-13,99658.81
2025-02-14,99658.81
2025-02-18,99658.81
2025-02-19,99658.81
2025-02-20,99658.81
2025-02-21,99658.81
2025-02-24,99658.81
2025-02-25,99658.81
2025-02-26,99658.81
2025-02-27,99658.81
2025-02-28,99658.81
2025-03-03,99658.81
2025-03-04,99658.81
2025-03-05,99658.81
2025-03-06,99658.81
2025-03-07,99658.81
2025-03-10,99658.81
2025-03-11,99658.81
2025-03-12,99658.81
2025-03-13,99658.81
2025-03-14,99658.81
2025-03-17,99658.81
2025-03-18,99658.81
2025-03-19,99658.81
2025-03-20,99658.81
2025-03-21,99658.81
2025-03-24,99658.81
2025-03-25,99684.05
2025-03-26,99670.85
2025-03-27,99670.85
2025-03-28,99670.85
2025-03-31,99670.85
2025-04-01,99670.85
2025-04-02,99670.85
2025-04-03,99670.85
2025-04-04,99670.85
2025-04-07,99670.85
2025-04-08,99670.85
2025-04-09,99670.85
2025-04-10,99591.88
2025-04-11,99578.73
2025-04-14,99517.32
2025-04-15,99506.85
2025-04-16,99506.85
2025-04-17,99506.85
2025-04-21,99506.85
2025-04-22,99506.85
2025-04-23,99506.85
2025-04-24,99603.93
2025-04-25,99601.13
2025-04-28,99581.08
2025-04-29,99540.73
2025-04-30,99616.62
2025-05-01,99639.44
2025-05-02,99639.44
2025-05-05,99639.44
2025-05-06,99639.44
2025-05-07,99639.44
2025-05-08,99639.44
2025-05-09,99639.44
2025-05-12,99639.44
2025-05-13,99672.13
2025-05-14,99682.42
2025-05-15,99716.24
2025-05-16,99730.71
2025-05-19,99798.74
2025-05-20,99805.52
2025-05-21,99805.52
2025-05-22,99805.52
2025-05-23,99805.52
2025-05-27,99805.52
2025-05-28,99805.52
2025-05-29,99805.52
2025-05-30,99805.52
2025-06-02,99805.52
2025-06-03,99805.52
2025-06-04,99805.52
2025-06-05,99805.52
2025-06-06,99805.52
2025-06-09,99805.52
2025-06-10,99805.52
2025-06-11,99805.52
2025-06-12,99805.52
2025-06-13,99805.52
2025-06-16,99805.52
2025-06-17,99805.52
2025-06-18,99805.52
2025-06-20,99805.52
2025-06-23,99805.52
2025-06-24,99805.52
2025-06-25,99728.76
2025-06-26,99730.69
2025-06-27,99730.69
2025-06-30,99701.05
2025-07-01,99650.93
2025-07-02,99650.93
2025-07-03,99650.93
2025-07-07,99650.93
2025-07-08,99650.93
2025-07-09,99650.93
2025-07-10,99650.93
2025-07-11,99650.93
2025-07-14,99650.93
2025-07-15,99650.93
2025-07-16,99650.93
2025-07-17,99650.93
2025-07-18,99650.93
2025-07-21,99650.93
2025-07-22,99650.93
2025-07-23,99660.56
2025-07-24,99591.33
2025-07-25,99591.33
2025-07-28,99591.33
2025-07-29,99591.33
2025-07-30,99591.33
2025-07-31,99591.33
2025-08-01,99591.33
2025-08-04,99591.33
2025-08-05,99591.33
2025-08-06,99591.33
2025-08-07,99591.33
2025-08-08,99591.33
2025-08-11,99591.33
2025-08-12,99591.33
2025-08-13,99591.33
2025-08-14,99611.7
2025-08-15,99635.32
2025-08-18,99635.32
2025-08-19,99635.32
2025-08-20,99635.32
2025-08-21,99635.32
2025-08-22,99635.32
2025-08-25,99635.32
2025-08-26,99635.32
2025-08-27,99635.32
2025-08-28,99635.32
2025-08-29,99635.32
2025-09-02,99635.32
2025-09-03,99635.32
2025-09-04,99635.32
2025-09-05,99635.32
2025-09-08,99635.32
2025-09-09,99635.32
2025-09-10,99635.32
2025-09-11,99635.32
2025-09-12,99635.32
2025-09-15,99635.32
2025-09-16,99635.32
2025-09-17,99623.58
2025-09-18,99640.83
2025-09-19,99640.83
2025-09-22,99640.83
2025-09-23,99640.83
2025-09-24,99640.83
2025-09-25,99640.83
2025-09-26,99640.83
2025-09-29,99640.83
2025-09-30,99640.83
2025-10-01,99640.83
2025-10-02,99640.83
2025-10-03,99640.83
2025-10-06,99640.83
2025-10-07,99640.83
2025-10-08,99640.83
2025-10-09,99640.83
2025-10-10,99640.83
2025-10-13,99640.83
2025-10-14,99640.83
2025-10-15,99640.83
2025-10-16,99640.83
2025-10-17,99640.83
2025-10-20,99640.83
2025-10-21,99640.83
2025-10-22,99609.14
2025-10-23,99565.59
2025-10-24,99565.59
2025-10-27,99565.59
2025-10-28,99565.59
2025-10-29,99565.59
2025-10-30,99565.59
2025-10-31,99565.59
2025-11-03,99565.59
2025-11-04,99565.59
2025-11-05,99565.59
2025-11-06,99565.59
2025-11-07,99565.59
2025-11-10,99565.59
2025-11-11,99565.59
2025-11-12,99565.59
2025-11-13,99565.59
2025-11-14,99565.59
2025-11-17,99565.59
2025-11-18,99565.59
2025-11-19,99565.59
2025-11-20,99565.59
2025-11-21,99565.59
2025-11-24,99565.59
2025-11-25,99565.59
2025-11-26,99579.67
2025-11-28,99588.64
2025-12-01,99613.22
2025-12-02,99622.77
2025-12-03,99622.77
2025-12-04,99622.77
2025-12-05,99622.77
2025-12-08,99622.77
2025-12-09,99622.77
2025-12-10,99622.77
2025-12-11,99622.77
2025-12-12,99622.77
2025-12-15,99622.77
2025-12-16,99631.33
2025-12-17,99632.92
2025-12-18,99632.92
2025-12-19,99632.92
2025-12-22,99632.92
2025-12-23,99632.92
2025-12-24,99632.92
2025-12-26,99632.92
2025-12-29,99632.92
2025-12-30,99632.92
2025-12-31,99632.92
2026-01-02,99632.92
2026-01-05,99632.92
2026-01-06,99632.92
2026-01-07,99632.92
2026-01-08,99632.92
2026-01-09,99690.79
2026-01-12,99666.41
2026-01-13,99651.12
2026-01-14,99615.85
2026-01-15,99615.85
2026-01-16,99615.85
2026-01-20,99615.85
2026-01-21,99615.85
2026-01-22,99615.85
2026-01-23,99615.85
2026-01-26,99615.85
2026-01-27,99615.85
2026-01-28,99615.85
2026-01-29,99615.85
2026-01-30,99615.85
2026-02-02,99615.85
2026-02-03,99615.85
2026-02-04,99615.85
2026-02-05,99615.85
2026-02-06,99615.85
2026-02-09,99615.85
2026-02-10,99615.85
2026-02-11,99615.85
2026-02-12,99615.85
2026-02-13,99615.85
2026-02-17,99615.85
2026-02-18,99615.85
2026-02-19,99615.85
2026-02-20,99615.85
2026-02-23,99615.85
2026-02-24,99615.85
2026-02-25,99615.85
2026-02-26,99615.85
2026-02-27,99615.85
2026-03-02,99615.85
2026-03-03,99615.85
2026-03-04,99615.85
2026-03-05,99615.85
2026-03-06,99615.85
2026-03-09,99615.85
2026-03-10,99615.85
2026-03-11,99615.85
2026-03-12,99615.85
2026-03-13,99615.85
2026-03-16,99615.85
2026-03-17,99615.85
2026-03-18,99615.85
2026-03-19,99615.85
2026-03-20,99615.85
2026-03-23,99615.85
2026-03-24,99615.85
2026-03-25,99615.85
2026-03-26,99615.85
2026-03-27,99615.85
2026-03-30,99615.85
2026-03-31,99615.85
2026-04-01,99615.85
2026-04-02,99615.85
2026-04-06,99615.85
2026-04-07,99615.85
2026-04-08,99615.85
2026-04-09,99615.85
2026-04-10,99608.52
2026-04-13,99581.81
2026-04-14,99657.02
